Sent.ID	Tree.Address	Author	Vb.Afun	Vb.pos	Sb.pos	Pnom.pos	Pnom.lemma	Sb.rank	Pnom.rank	Order	Length.subtree	Predication.Type	IsValid	Note	Century
a-tlg0543.tlg001-10.8.8-s28673-w0	Polybius_Book10.tb.a.gz##62.0	Polybius	Pred	v3siia---	p-s---nn-	a-s---nn-	εὐχερής	44	47	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.24.2-s26298-w0	Polybius_Book9.tb.a.gz##219.0	Polybius	Adv	v--pna---	n-s---fa-	a-s---fa-	δυσθεώρητος	29	24	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.45.4-s29066-w0	Polybius_Book10.tb.a.gz##455.0	Polybius	Pred	v3spia---	v--ane---	a-s---nn-	δυνατός	14	17	Sb-P	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.64-s12980-w0	Polybius_Book1.tb.a.gz##729.0	Polybius	Obj	---------	n-p---ma-	a-p---mac	γενναῖος	38	43	Sb-P	subtree	#Reconstructed	0	gapping	2nd
a-tlg0543.tlg001-1.45-s12777-w0	Polybius_Book1.tb.a.gz##526.0	Polybius	Pred	v3siia---	n-s---mn-	a-s---mn-	παράβολος	9	10	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.24.3-s26299-w0	Polybius_Book9.tb.a.gz##220.0	Polybius	Pred	v3spia---	v--ana---	v-sppann-	ἔξεστι	39	38	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.42-s12748-w0	Polybius_Book1.tb.a.gz##497.0	Polybius	Pred	v3spia---	n-s---mn-	a-s---mn-	πλωτός	14	12	P-Sb	subtree	#Reconstructed	0	gapping	2nd
a-tlg0543.tlg001-9.24.4-s26300-w0	Polybius_Book9.tb.a.gz##221.0	Polybius	Atr	v3spia---	v--ana---	a-s---ma-	ἐφικτός	89	90	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.30.6-s26371-w0	Polybius_Book9.tb.a.gz##292.0	Polybius	Obj	v--pna---	v--pna---	a-s---na-	οἷος	7	5	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.12.2-s26180-w0	Polybius_Book9.tb.a.gz##101.0	Polybius	Sb	v3spia---	v-pfpmnn-	a-p---nnc	ἐλάσσων	15	9	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.4-s12286-w0	Polybius_Book1.tb.a.gz##35.0	Polybius	Pred	v3spia---	v--pna---	a-s---nn-	ἀδύνατος	16	17	Sb-P	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-10.16.2-s28757-w0	Polybius_Book10.tb.a.gz##146.0	Polybius	Pred	v3spia---	n-s---fn-	p-s---fn-	τοιοῦτος	13	5	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.14.4-s26203-w0	Polybius_Book9.tb.a.gz##124.0	Polybius	Pred	v3spia---	v--pne---	a-s---nn-	δυνατός	16	8	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.42.4-s26502-w0	Polybius_Book9.tb.a.gz##423.0	Polybius	Pred	v3piia---	l-p---mn-	a-p---mn-	οἷος	6	3	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.4.3-s26105-w0	Polybius_Book9.tb.a.gz##26.0	Polybius	Adv	v--pna---	v--ana---	a-s---na-	ἐφικτός	46	37	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.16-s12413-w0	Polybius_Book1.tb.a.gz##162.0	Polybius	Obj	v--pna---	n-p---fa-	a-p---fac	ἐπικυδής	36	27	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.46.9-s29089-w0	Polybius_Book10.tb.a.gz##478.0	Polybius	Adv	v3spia---	n-s---nn-	n-s---fg-	μερίς	9	13	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.45.4-s29066-w0	Polybius_Book10.tb.a.gz##455.0	Polybius	Atr	v3spia---	v--ana---	a-s---nn-	ἀδύνατος	5	4	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.73-s13069-w0	Polybius_Book1.tb.a.gz##818.0	Polybius	Pred	v3spia---	n-s---mn-	n-p---mg-	στάδιον	4	14	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.34-s12651-w0	Polybius_Book1.tb.a.gz##400.0	Polybius	Adv	v--pna---	n-p---ma-	a-p---ma-	πολλαπλάσιος	18	15	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.33.12-s26405-w0	Polybius_Book9.tb.a.gz##326.0	Polybius	Pred	v3spia---	v-srpann-	a-s---nn-	ἄξιος	4	1	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-10.32.10-s28927-w0	Polybius_Book10.tb.a.gz##316.0	Polybius	Pred	v3spia---	n-s---nn-	v-sppamg-	ἀγνοέω	35	3	P-Sb	subtree	#Reconstructed	0	annotation error	2nd
a-tlg0543.tlg001-1.3-s12276-w0	Polybius_Book1.tb.a.gz##25.0	Polybius	Obj	v--pna---	v--anm---	n-s---na-	ἀναγκαῖον	27	24	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.42.7-s29033-w0	Polybius_Book10.tb.a.gz##422.0	Polybius	Pred	v3spia---	p-s---nn-	n-s---nn-	ὄρος	1	6	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.1-s12255-w0	Polybius_Book1.tb.a.gz##4.0	Polybius	Pred	---------	p-s---mn-	a-s---mn-	ἐκπαθής	45	49	Sb-P	subtree	#Reconstructed	0	gapping	2nd
a-tlg0543.tlg001-9.24.3-s26299-w0	Polybius_Book9.tb.a.gz##220.0	Polybius	Pred	v3spia---	v--ana---	a-s---nn-	ἄξιος	26	25	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.15.15-s26226-w0	Polybius_Book9.tb.a.gz##147.0	Polybius	Pred	v3spia---	n-s---mn-	a-s---mn-	εὐθεώρητος	3	4	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.20-s12473-w0	Polybius_Book1.tb.a.gz##222.0	Polybius	Adv	v-pppamg-	n-p---mg-	a-s---mn-	ἀπείρων1	3	6	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.41.8-s26495-w0	Polybius_Book9.tb.a.gz##416.0	Polybius	Pred	v3piia---	n-p---fn-	a-p---nd-	λιθόβολος	4	5	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.28.2-s28869-w0	Polybius_Book10.tb.a.gz##258.0	Polybius	Pred	v3spia---	p-s---nn-	v-sppenn-	φαίνω	4	6	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.27.10-s26342-w0	Polybius_Book9.tb.a.gz##263.0	Polybius	Pred	?	n-s---fn-	n-p---fa-	πόόλις	1	3	Sb-P	subtree	#Reconstructed	0	not a valid sentence	2nd
a-tlg0543.tlg001-10.46.9-s29091-w0	Polybius_Book10.tb.a.gz##480.0	Polybius	Pred	v3spia---	a-s---nn-	a-s---fg-	τέταρτος	1	5	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.35-s12666-w0	Polybius_Book1.tb.a.gz##415.0	Polybius	Sb	---------	l-s---ma-	a-s---nac-----	ἀβλαβής	37	35	P-Sb	subtree	#Reconstructed	0	gapping	2nd
a-tlg0543.tlg001-9.14.2-s26200-w0	Polybius_Book9.tb.a.gz##121.0	Polybius	Pred	?	v--pna---	a-s---nns	καλός	5	1	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-10.2.5-s28625-w0	Polybius_Book10.tb.a.gz##14.0	Polybius	Obj	v3spia---	l-s---nn-	a-s---nn-	κοινός	55	57	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.43.7-s29042-w0	Polybius_Book10.tb.a.gz##431.0	Polybius	Pred	v3siia---	v--pna---	a-s---nn-	δυνατός	15	13	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.75-s13088-w0	Polybius_Book1.tb.a.gz##837.0	Polybius	Pred	v3siia---	v-sappnn-	a-s---nn_	τοιοῦτος	3	11	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.35-s12667-w0	Polybius_Book1.tb.a.gz##416.0	Polybius	Adv	v3spia---	v--ana---	a-s---nnc-----	βελτίων	27	31	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.48-s12816-w0	Polybius_Book1.tb.a.gz##565.0	Polybius	Pred	v3siia---	n-s---nn-	n-s---fn-	εὐχρηστία	24	18	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.1-s12252-w0	Polybius_Book1.tb.a.gz##1.0	Polybius	Pred	v3siia---	v--pne---	n-s---nn-	ἀναγκαῖον	22	19	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.12-s12361-w0	Polybius_Book1.tb.a.gz##110.0	Polybius	Obj	v--pna---	p-s---fa-	n-s---fa-	ἀρχή	23	26	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.17-s12434-w0	Polybius_Book1.tb.a.gz##183.0	Polybius	Pred	v3spia---	n-s---mn-	n-s---nn-	πρόστιμον	6	3	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.12-s12362-w0	Polybius_Book1.tb.a.gz##111.0	Polybius	Obj	v--pna---	v--ana---	n-s---nn-	ἀναγκαῖον	36	33	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.42-s12747-w0	Polybius_Book1.tb.a.gz##496.0	Polybius	Adv	v3spia---	p-s---fn-	n-s---fn-	χερρόνησος	37	39	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.13-s12368-w0	Polybius_Book1.tb.a.gz##117.0	Polybius	Pred	---------	n-s---mn-	a-s---mn-	συνεχής	5	2	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.37.3-s26454-w0	Polybius_Book9.tb.a.gz##375.0	Polybius	Obj	v3spia---	v--pne---	a-s---nn-	δίκαιος	14	7	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.15-s12406-w0	Polybius_Book1.tb.a.gz##155.0	Polybius	Obj	v--pna---	p-p---ma-	v-prpema-	ἡττάω	24	23	P-Sb	subtree	#Reconstructed	0	annotation error (coordinated nominals)	2nd
a-tlg0543.tlg001-9.39.4-s26478-w0	Polybius_Book9.tb.a.gz##399.0	Polybius	Pred	v3spia---	v--ana---	a-s---nn-	καλός	6	1	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.37-s12693-w0	Polybius_Book1.tb.a.gz##442.0	Polybius	Obj	v--pna---	p-s---na-	a-s---na-	ἀδύνατος	18	19	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.6.4-s26121-w0	Polybius_Book9.tb.a.gz##42.0	Polybius	Pred	v3spia---	v--pna---	n-s---nn-	ἔθος	6	4	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.31.3-s26377-w0	Polybius_Book9.tb.a.gz##298.0	Polybius	Obj	v3spia---	v--ana---	v-sppann-	δέω2	32	26	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.72-s13059-w0	Polybius_Book1.tb.a.gz##808.0	Polybius	Atr	v3siia---	n-s---mn-	n-s---mn-	εἷς	89	87	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.17.11-s28779-w0	Polybius_Book10.tb.a.gz##168.0	Polybius	Obj	v--pna---	v-pppama-	a-p---ma-	διπλάσιος	47	44	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.22-s12492-w0	Polybius_Book1.tb.a.gz##241.0	Polybius	Sb	v--pna---	n-s---fa-	p-s---fa-	τοιοῦτος	26	28	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.23.4-s26290-w0	Polybius_Book9.tb.a.gz##211.0	Polybius	Pred	v3siia---	v--pna---	v-srpann-	εἰκός	13	4	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.26-s12540-w0	Polybius_Book1.tb.a.gz##289.0	Polybius	Obj	v3spia---	n-s---mn-	a-s---mn-	εὐχείρωτος	14	15	Sb-P	subtree	#Reconstructed	0	gapping	2nd
a-tlg0543.tlg001-1.56-s12901-w0	Polybius_Book1.tb.a.gz##650.0	Polybius	Pred	v3spia---	v--ana---	a-s---nn-	οἷος	12	4	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.2.1-s26087-w0	Polybius_Book9.tb.a.gz##8.0	Polybius	Atr	v3spia---	p-s---nn-	a-s---nns	αἰσχρός	38	41	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.17.13-s28780-w0	Polybius_Book10.tb.a.gz##169.0	Polybius	Pred	v3piia---	n-p---fn-	a-_---___	ὀκτωκαίδεκα	5	7	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.36-s12674-w0	Polybius_Book1.tb.a.gz##423.0	Polybius	Pred	v3ppoa---	a-p---mn-	a-p---mn-	οἷος	4	14	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.80-s13145-w0	Polybius_Book1.tb.a.gz##894.0	Polybius	Obj	v--pna---	n-s---fa-	v--ana---	ἀπογιγνώσκω	9	16	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.28.2-s28869-w0	Polybius_Book10.tb.a.gz##258.0	Polybius	Pred	v3ppia---	n-p---mn-	v-pppamn-	ἔχω	13	22	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.24.3-s26299-w0	Polybius_Book9.tb.a.gz##220.0	Polybius	Pred	v3spia---	v--ana---	a-s---nn-	εὐχερής	18	7	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-10.4.9-s28643-w0	Polybius_Book10.tb.a.gz##32.0	Polybius	Pred	v3spia---	p-s---nn-	n-s---nn-	ἔθος	1	3	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.57-s12906-w0	Polybius_Book1.tb.a.gz##655.0	Polybius	Pred	v3siia---	v--anm---	a-s---nn-	οἷος	5	10	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.4.1-s28637-w0	Polybius_Book10.tb.a.gz##26.0	Polybius	Adv	v-sppamg-	v--pne---	n-s---ng-	ἔθος	33	28	P-Sb	subtree	εἰμί			2nd
a-tlg0543.tlg001-9.34.7-s26411-w0	Polybius_Book9.tb.a.gz##332.0	Polybius	Pred	v3ppia---	v-papmmn-	p-p---mn-	τις	10	1	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.51-s12850-w0	Polybius_Book1.tb.a.gz##599.0	Polybius	Atr	v3spia---	p-s---nn-	a-s---nns	πρακτικός	17	22	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.80-s13154-w0	Polybius_Book1.tb.a.gz##903.0	Polybius	Pred	v3siia---	p-s---nn-	a-s---nn-	συνετός	28	30	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.38.9-s28987-w0	Polybius_Book10.tb.a.gz##376.0	Polybius	Obj	v-pppama-	n-p---ma-	a-p---ma-	εὐφυής	18	19	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.8-s12324-w0	Polybius_Book1.tb.a.gz##73.0	Polybius	Pred	v3siia---	p-s---mn-	v-sppemn-	ὀρέγω	1	13	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.4-s12286-w0	Polybius_Book1.tb.a.gz##35.0	Polybius	Pred	v3spia---	v--ana---	a-s---nn-	δυνατός	4	9	Sb-P	subtree	#Reconstructed	0	annotation error (coordinated nominals)	2nd
a-tlg0543.tlg001-10.19.2-s28801-w0	Polybius_Book10.tb.a.gz##190.0	Polybius	Pred	v3siia---	p-p---nn-	a-p---nnc	πλείων	3	4	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.45-s12778-w0	Polybius_Book1.tb.a.gz##527.0	Polybius	Pred	v3piia---	l-p---mn-	a-p---mnc	ἐλάσσων	1	9	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.28-s12579-w0	Polybius_Book1.tb.a.gz##328.0	Polybius	Atr	---------	p-s---nn-	v-srpann-	ἔοικα	14	15	Sb-P	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-1.1-s12254-w0	Polybius_Book1.tb.a.gz##3.0	Polybius	Pred	v3spia---	a-s---nn-	a-s---nn-	ἱκανός	4	13	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-10.47.6-s29100-w0	Polybius_Book10.tb.a.gz##489.0	Polybius	Pred	v3spia---	v-sppenn-	a-s---nns	ἐναργής	16	13	P-Sb	subtree	#Reconstructed			2nd
a-tlg0543.tlg001-9.42.7-s26505-w0	Polybius_Book9.tb.a.gz##426.0	Polybius	Obj	v--pna---	v--pna---	a-s---na-	εὐήθης	17	25	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.57-s12907-w0	Polybius_Book1.tb.a.gz##656.0	Polybius	Pred	v3piia---	n-p---fn-	a-p---mn-	ἐφάμιλλος	4	7	Sb-P	subtree	εἰμί			2nd
a-tlg0543.tlg001-1.53-s12869-w0	Polybius_Book1.tb.a.gz##618.0	Polybius	Obj	v--pna---	p-p---ma-	d--------	ἀξιόχρεως	6	5	P-Sb	subtree	εἰμί			2nd
